weight,smokes
-0.7615767857727065,"[1, 0]"
-1.341595798782239,"[1, 0]"
-0.6638912586586712,"[1, 0]"
-0.5930120055625779,"[1, 0]"
-1.041602761710923,"[0, 1]"
-1.2278878833433786,"[0, 1]"
-1.4334020144651891,"[1, 0]"
-0.9221792049762895,"[1, 0]"
-1.380798975447576,"[0, 1]"
-0.6609354238658591,"[1, 0]"
-1.1224289244848453,"[1, 0]"
-0.7367384561169273,"[1, 0]"
0.7594728830181574,"[1, 0]"
-0.9518819505289787,"[1, 0]"
0.4821876837031598,"[0, 1]"
0.8229352330590683,"[1, 0]"
0.6126196887258897,"[1, 0]"
1.5445804915350378,"[1, 0]"
-1.3038145454935721,"[1, 0]"
1.258221118957342,"[1, 0]"
1.4504673731114124,"[0, 1]"
-1.3588297293466374,"[1, 0]"
-0.3954845134390922,"[1, 0]"
-0.9906386514758867,"[1, 0]"
-0.8363024598595838,"[1, 0]"
-1.6552940339926119,"[1, 0]"
1.1249835870909153,"[1, 0]"
1.419481040770843,"[0, 1]"
1.2350464437074145,"[1, 0]"
-1.2491320006348883,"[1, 0]"
-0.6766395335887047,"[1, 0]"
0.6110159644157943,"[0, 1]"
-0.9401500235499768,"[1, 0]"
1.2842568840159834,"[1, 0]"
0.8049211256491323,"[0, 1]"
0.8369072701453187,"[0, 1]"
-0.8517957094803792,"[0, 1]"
1.1235856532119246,"[0, 1]"
0.6319135641070387,"[1, 0]"
-0.8715176330624355,"[1, 0]"
1.0872754032609446,"[0, 1]"
1.9308808055896445,"[1, 0]"
-1.0473661478527674,"[1, 0]"
1.0159672490768261,"[1, 0]"
1.2089543640368765,"[1, 0]"
1.193777029233339,"[1, 0]"
-0.6501573141079433,"[0, 1]"
0.9163075619583525,"[1, 0]"
-1.081139220926771,"[1, 0]"
0.5712652612134683,"[1, 0]"
0.1567622649961124,"[1, 0]"
-1.1756916608583445,"[1, 0]"
1.1391237453614267,"[1, 0]"
-0.8122030108012938,"[0, 1]"
0.7389272985187875,"[1, 0]"
0.8276866186901746,"[1, 0]"
1.5913469286654487,"[1, 0]"
0.39674912326621226,"[1, 0]"
1.5315150874202512,"[1, 0]"
1.3291987701201664,"[1, 0]"
1.129774097371822,"[0, 1]"
-0.719924979250797,"[1, 0]"
-1.0119791233576512,"[1, 0]"
-0.366639206635808,"[1, 0]"
0.8861971345046548,"[0, 1]"
-1.0557866092446648,"[1, 0]"
1.3814405157159821,"[1, 0]"
0.16399104756523786,"[0, 1]"
-1.3773789512969787,"[1, 0]"
-0.33876756645540634,"[1, 0]"
1.3225191258276972,"[1, 0]"
1.7472777658100942,"[1, 0]"
1.0807474927079004,"[1, 0]"
-0.7321775694512095,"[1, 0]"
-0.8238730429473778,"[1, 0]"
-0.6823012082086419,"[1, 0]"
1.0576266859910302,"[1, 0]"
0.7209005383286696,"[1, 0]"
-0.4385393227189334,"[1, 0]"
-1.0916861228725545,"[0, 1]"
-1.3466244152418445,"[1, 0]"
1.744592748153916,"[1, 0]"
0.7304860248470777,"[1, 0]"
-0.9896209859153923,"[1, 0]"
-0.7559268381082037,"[1, 0]"
-0.5296313841655649,"[0, 1]"
-0.8737244842756846,"[0, 1]"
1.331325805394899,"[1, 0]"
-0.9699436260286491,"[1, 0]"
0.45033630796318797,"[1, 0]"
1.0776769130977324,"[1, 0]"
-0.9052249824544384,"[1, 0]"
-0.4989351839485254,"[0, 1]"
-0.7422282413403702,"[0, 1]"
-1.0992441749601134,"[1, 0]"
1.1572171318229978,"[1, 0]"
1.0476855379390084,"[1, 0]"
-1.1480817100669947,"[0, 1]"
-0.9879250203033757,"[0, 1]"
-1.284811771455207,"[1, 0]"
0.5757245911712823,"[1, 0]"
-1.3912506119872383,"[1, 0]"
1.0641989751131642,"[1, 0]"
-1.054198170017634,"[1, 0]"
-0.6145632578693468,"[0, 1]"
-0.984379807536016,"[1, 0]"
0.9246892110549986,"[1, 0]"
-0.7440317513307388,"[1, 0]"
0.5571634613107227,"[0, 1]"
0.9816608997030111,"[1, 0]"
-1.0699657251630856,"[1, 0]"
1.561423443740383,"[1, 0]"
1.0573839332364827,"[0, 1]"
0.9885696104068465,"[1, 0]"
-1.0049748090450408,"[1, 0]"
-1.1398128293560688,"[1, 0]"
-0.6484163851339321,"[1, 0]"
0.5591096483894515,"[1, 0]"
-1.0857375611150544,"[1, 0]"
0.9084851152094695,"[0, 1]"
-0.815572163886017,"[1, 0]"
0.509273474345291,"[1, 0]"
0.9360381241194251,"[0, 1]"
-1.239460519692842,"[1, 0]"
0.8931194000605821,"[0, 1]"
1.8783185055180132,"[1, 0]"
-0.8781577710212572,"[1, 0]"
-0.9472615225741433,"[1, 0]"
-1.15517320971193,"[1, 0]"
0.6233689249533629,"[1, 0]"
-1.2628714677395387,"[0, 1]"
-1.0243117601837153,"[1, 0]"
-1.1136953246094368,"[1, 0]"
-0.9615773532912739,"[0, 1]"
0.7402255507909462,"[0, 1]"
-1.1724260740454753,"[1, 0]"
-0.9805094720542715,"[1, 0]"
-1.0160874175410601,"[1, 0]"
-1.344115111171964,"[1, 0]"
-0.7543257105682932,"[0, 1]"
0.962900748128326,"[1, 0]"
-0.5020662004168539,"[1, 0]"
1.9215499772633526,"[1, 0]"
-0.7073887411359598,"[0, 1]"
-0.68020108024892,"[1, 0]"
1.519906127468719,"[1, 0]"
0.43639861932906854,"[1, 0]"
1.0082157890538592,"[1, 0]"
0.44526276821306504,"[0, 1]"
-1.248159164884077,"[1, 0]"
-1.2474919777507112,"[1, 0]"
1.1772695237926667,"[1, 0]"
0.49202846880344586,"[1, 0]"
-1.177385547342928,"[1, 0]"
1.0433302515280045,"[1, 0]"
-0.6970364872441953,"[1, 0]"
-1.2183835696687269,"[1, 0]"
-0.7048878503176683,"[0, 1]"
-0.6058565008231369,"[0, 1]"
-1.208923184025768,"[1, 0]"
0.8538222374298271,"[1, 0]"
-0.5847019440589266,"[1, 0]"
-1.069443552332845,"[1, 0]"
1.3728221716190496,"[1, 0]"
0.37119670313776787,"[1, 0]"
-1.220599232068594,"[1, 0]"
0.35843666014087405,"[0, 1]"
0.8051351178806946,"[1, 0]"
1.1588030262587763,"[1, 0]"
-1.2117715211992777,"[0, 1]"
-0.6658620474945577,"[1, 0]"
1.1180601992650387,"[1, 0]"
0.36170824170408594,"[0, 1]"
0.5529833345898378,"[0, 1]"
0.46856620336366045,"[1, 0]"
-0.8654601465272781,"[1, 0]"
1.3337334660904772,"[1, 0]"
-0.8790749688042694,"[1, 0]"
-1.2728707815412332,"[1, 0]"
1.1894357716538169,"[1, 0]"
-0.8964346867036337,"[0, 1]"
1.0887124777189525,"[1, 0]"
0.9333616382958538,"[0, 1]"
0.36987120314114885,"[1, 0]"
-0.6705165177353711,"[1, 0]"
-0.8456140636818298,"[1, 0]"
1.0701713747115131,"[0, 1]"
0.9746806637372766,"[0, 1]"
0.9709973166790844,"[0, 1]"
-0.9016218047169234,"[1, 0]"
-0.8465272847427301,"[1, 0]"
1.0559093841502531,"[1, 0]"
-0.660513119031442,"[1, 0]"
0.5585420767915293,"[1, 0]"
-0.9560268762952678,"[1, 0]"
0.5009026810463698,"[1, 0]"
1.339829959494824,"[0, 1]"
-0.5352379038413739,"[1, 0]"
-0.41259449566514045,"[1, 0]"
0.7706262408696675,"[0, 1]"
0.7200571475436349,"[1, 0]"
-0.6688906310830716,"[1, 0]"
1.2289107916384516,"[1, 0]"
-1.3006343707804386,"[1, 0]"
-1.4614584414842082,"[1, 0]"
0.4106487778307996,"[1, 0]"
0.007713503939998196,"[0, 1]"
-0.6914965604150326,"[0, 1]"
-0.8290903737473321,"[0, 1]"
0.9236834985651214,"[0, 1]"
-0.6336368898508246,"[1, 0]"
-1.0610159238757249,"[1, 0]"
-1.3242530112286317,"[0, 1]"
-1.118177854670552,"[1, 0]"
-0.5862371713889409,"[0, 1]"
-0.8978844162815949,"[1, 0]"
1.0205291484257302,"[0, 1]"
1.3374667885541958,"[1, 0]"
0.8739166158036302,"[1, 0]"
-1.0492592570259025,"[1, 0]"
0.9661874253441852,"[1, 0]"
1.2684601468046197,"[1, 0]"
0.9045007369989808,"[0, 1]"
-0.9263188091161922,"[1, 0]"
0.6639126950067313,"[1, 0]"
2.011305153895198,"[1, 0]"
0.8832491723070437,"[1, 0]"
-0.111149984797606,"[1, 0]"
0.7159709572121083,"[0, 1]"
-0.7364292898981376,"[1, 0]"
1.9470017924808096,"[0, 1]"
0.8625501968778672,"[1, 0]"
0.9321058338164073,"[0, 1]"
-1.135364446707029,"[1, 0]"
-1.284553095165367,"[1, 0]"
1.3316016339886236,"[1, 0]"
-1.600385008131885,"[1, 0]"
0.5199830605439677,"[0, 1]"
0.8949623889381046,"[1, 0]"
-0.7545729748339272,"[1, 0]"
-1.0100135567370208,"[1, 0]"
1.0827695977397782,"[1, 0]"
1.3113960701955758,"[0, 1]"
0.6710014674871588,"[1, 0]"
-0.8734919737259305,"[1, 0]"
1.3405830449831568,"[1, 0]"
1.215878936881721,"[1, 0]"
-1.3764219012853909,"[1, 0]"
-0.7682914807705832,"[1, 0]"
-0.5752543495704948,"[1, 0]"
2.115245031185189,"[1, 0]"
-0.7134218091062525,"[1, 0]"
1.0699838088458293,"[0, 1]"
-1.0707267933244655,"[1, 0]"
0.907344050046879,"[1, 0]"
1.3874997070766089,"[1, 0]"
0.8011443403007316,"[1, 0]"
0.9740070399438596,"[1, 0]"
0.8069889951402951,"[0, 1]"
0.7086240435818862,"[1, 0]"
0.8622663053466233,"[1, 0]"
-0.8392767469829965,"[1, 0]"
-1.0568042511374443,"[1, 0]"
-0.6213102538155368,"[1, 0]"
-1.101430420530842,"[1, 0]"
-0.9907496555635196,"[1, 0]"
0.5474793547610824,"[0, 1]"
0.6509932633295457,"[1, 0]"
1.1042853809338025,"[1, 0]"
-1.0685188634546665,"[1, 0]"
-0.7946558483870119,"[1, 0]"
-1.1049888390273372,"[1, 0]"
0.9892733369915653,"[1, 0]"
1.0109431547465475,"[1, 0]"
-0.3467400807787104,"[1, 0]"
0.5142476703097738,"[0, 1]"
-0.9124723884635472,"[1, 0]"
0.484009777417114,"[0, 1]"
-0.7348488404037571,"[1, 0]"
1.4641824172512525,"[0, 1]"
0.7557950141655264,"[1, 0]"
1.183648542690903,"[1, 0]"
1.167450342172261,"[1, 0]"
0.6953569755732757,"[1, 0]"
0.9465421500803275,"[1, 0]"
-0.8560295006537312,"[1, 0]"
0.9509561924592863,"[1, 0]"
0.8695854374607379,"[1, 0]"
-0.7874188763195158,"[0, 1]"
0.5853390800515148,"[0, 1]"
-1.1007381413756414,"[1, 0]"
-1.1116018026633214,"[1, 0]"
-1.5319258904990163,"[1, 0]"
1.7433386610543253,"[1, 0]"
1.4034829081810134,"[1, 0]"
-0.6767203501636869,"[1, 0]"
0.8016398380799228,"[1, 0]"
-0.8562946456578823,"[1, 0]"
0.9377768538368707,"[0, 1]"
-0.7839875072403089,"[0, 1]"
-0.459893204497614,"[0, 1]"
-1.0472959745268158,"[1, 0]"
-0.9595342842345119,"[1, 0]"
-1.2230058127311931,"[0, 1]"
-0.9494979414625258,"[0, 1]"
0.6537621283033833,"[0, 1]"
1.002702333651681,"[0, 1]"
1.6355323477456434,"[1, 0]"
0.96083401561212,"[1, 0]"
0.6025199223750685,"[1, 0]"
0.5069466888303208,"[1, 0]"
-0.5694029575192145,"[0, 1]"
1.541683297884191,"[1, 0]"
-0.7607121453575194,"[1, 0]"
0.620700593432439,"[0, 1]"
-0.9427159688611234,"[1, 0]"
-0.9775037630134792,"[1, 0]"
0.9234107904443939,"[1, 0]"
0.85833655516251,"[1, 0]"
0.7398553920651016,"[1, 0]"
1.049570337529699,"[1, 0]"
-1.0350122093731162,"[0, 1]"
-1.082065349411849,"[0, 1]"
-0.9925564277870692,"[1, 0]"
0.752043975122698,"[1, 0]"
1.0439000343164295,"[1, 0]"
-0.7890872355698029,"[0, 1]"
-0.7789231476550934,"[0, 1]"
-1.0152280436940435,"[1, 0]"
-0.8906775147926951,"[1, 0]"
-0.6879235627826797,"[0, 1]"
-1.1492966962076931,"[1, 0]"
-1.2773406549744217,"[0, 1]"
1.1208000239711693,"[1, 0]"
-0.9271228797451461,"[0, 1]"
-0.8285566205842619,"[0, 1]"
-0.9419064906472217,"[1, 0]"
-0.9528912568803943,"[1, 0]"
0.6589250953339315,"[1, 0]"
-0.9453800208814419,"[1, 0]"
-0.9638094702747723,"[0, 1]"
-1.0683514635820266,"[0, 1]"
0.8036170972795731,"[1, 0]"
-0.7086124546108747,"[1, 0]"
-0.34856225755930936,"[1, 0]"
-1.0547725023378196,"[1, 0]"
0.7593590638716223,"[0, 1]"
-1.4607797353335858,"[1, 0]"
-0.8260700061612909,"[1, 0]"
-0.9760081942275505,"[0, 1]"
-1.021712200183106,"[1, 0]"
-0.838702929114324,"[0, 1]"
-0.9897896493771204,"[1, 0]"
-0.7242755993901863,"[1, 0]"
-0.7409548929694711,"[0, 1]"
0.032753719818176506,"[1, 0]"
-0.9686166522380246,"[1, 0]"
-0.5563322199267254,"[1, 0]"
0.5869877915888465,"[1, 0]"
-1.036807315064971,"[1, 0]"
0.9351767964334716,"[0, 1]"
1.3275329707372723,"[1, 0]"
-0.6055608779466245,"[1, 0]"
1.207695387530828,"[1, 0]"
0.5507058075565269,"[1, 0]"
1.781219548534821,"[1, 0]"
-0.05156212602518693,"[1, 0]"
-1.0841724485775552,"[1, 0]"
-0.909352687728703,"[1, 0]"
-0.8696541391025333,"[0, 1]"
-0.9827673556471638,"[1, 0]"
1.0225494848750962,"[1, 0]"
-0.8596155230682513,"[0, 1]"
0.5483023157910398,"[1, 0]"
0.30349865696264283,"[0, 1]"
0.8013228075710476,"[1, 0]"
-0.9263594757420418,"[1, 0]"
-1.0461390237393229,"[1, 0]"
0.12363949176246955,"[1, 0]"
-0.6442791115652801,"[1, 0]"
-0.7869379965580747,"[1, 0]"
1.0724563698800678,"[1, 0]"
-0.7695171702358039,"[1, 0]"
0.8733158618542859,"[1, 0]"
-0.4427925443930232,"[1, 0]"
0.6567275230808295,"[1, 0]"
1.1797558174806084,"[1, 0]"
1.2329192489684095,"[1, 0]"
-0.9046702856153329,"[0, 1]"
-0.8890994486538306,"[1, 0]"
-0.8291175771070112,"[1, 0]"
0.11080317137887885,"[1, 0]"
1.4406726354874229,"[1, 0]"
1.5657676760805075,"[1, 0]"
1.012829320909236,"[1, 0]"
-0.8798493497717085,"[1, 0]"
-0.7077309365662199,"[1, 0]"
1.4987567983760721,"[1, 0]"
-1.208104440945256,"[0, 1]"
-0.7885403526250891,"[1, 0]"
-0.8372896367517864,"[0, 1]"
-1.329220598120009,"[0, 1]"
-0.9332682070426099,"[1, 0]"
-1.1916796072929852,"[0, 1]"
-0.8815256454595854,"[1, 0]"
-1.3855735346453557,"[1, 0]"
-0.6028847609011,"[1, 0]"
-1.0338580808143913,"[1, 0]"
0.5306145063150028,"[1, 0]"
1.1412753812082495,"[1, 0]"
1.2151486429759846,"[1, 0]"
1.564165241579196,"[0, 1]"
-0.481665438844373,"[1, 0]"
-1.2548228870435953,"[0, 1]"
1.4141046329322144,"[0, 1]"
-0.5408455943493701,"[0, 1]"
-0.9751822156043747,"[0, 1]"
0.6937297926727541,"[1, 0]"
0.42202553673976995,"[1, 0]"
-0.7947609505400128,"[0, 1]"
-0.6344472159341735,"[1, 0]"
0.9348307105058246,"[0, 1]"
-0.5985619296864273,"[1, 0]"
1.4630841426111167,"[1, 0]"
-1.299961471119531,"[1, 0]"
-0.6165231291953482,"[1, 0]"
1.4940767702824336,"[0, 1]"
0.8723043873206051,"[1, 0]"
1.4368577753983405,"[0, 1]"
-0.48041915234772065,"[1, 0]"
0.8114664613757534,"[1, 0]"
1.0656183403429207,"[1, 0]"
0.37668851497904693,"[1, 0]"
-1.322832180069067,"[1, 0]"
-1.0198901674775582,"[1, 0]"
-0.5271626560009316,"[0, 1]"
-1.097509182124594,"[1, 0]"
0.44521458953541637,"[0, 1]"
-1.6173654931564145,"[1, 0]"
1.1617514535599271,"[1, 0]"
0.6604926357596885,"[1, 0]"
-0.7138752325585392,"[0, 1]"
0.6366904659556358,"[1, 0]"
0.7354756459261778,"[0, 1]"
-0.9166300316602479,"[1, 0]"
-0.6278036569640397,"[1, 0]"
0.29015173241707204,"[1, 0]"
1.2081420510763332,"[0, 1]"
1.054386519617774,"[1, 0]"
0.12806730081853324,"[1, 0]"
-1.419038774132993,"[1, 0]"
1.207943244130588,"[1, 0]"
1.519320690445224,"[1, 0]"
-0.7627013474886577,"[1, 0]"
-0.9849487139714492,"[1, 0]"
1.6173826775538382,"[1, 0]"
-0.9449219949296374,"[1, 0]"
0.5180486366172233,"[1, 0]"
0.15042913055852922,"[1, 0]"
-0.40606174247770105,"[1, 0]"
1.2229214245198108,"[1, 0]"
-0.9182745868111002,"[0, 1]"
0.5091234608724485,"[1, 0]"
0.19631686944693802,"[1, 0]"
0.7665951826649126,"[1, 0]"
-0.9742227928922691,"[0, 1]"
-0.5931632393595488,"[1, 0]"
-0.8230198848651903,"[1, 0]"
0.17216326392262665,"[1, 0]"
-1.390498020486384,"[1, 0]"
-1.1092514723500808,"[1, 0]"
-0.3058505553047704,"[1, 0]"
0.72934459520525,"[1, 0]"
0.08506525704878279,"[1, 0]"
-0.8763121452938404,"[1, 0]"
0.5300361873994313,"[1, 0]"
-0.7022778749905282,"[0, 1]"
1.257330314175576,"[0, 1]"
0.4364561232324944,"[1, 0]"
1.0115528300113537,"[1, 0]"
1.6321513274286699,"[1, 0]"
1.4243320120499416,"[0, 1]"
0.508630598463259,"[0, 1]"
0.6524982497450789,"[1, 0]"
-1.0970259483843288,"[1, 0]"
-0.38969072061860227,"[0, 1]"
-1.287544746655945,"[1, 0]"
1.4691525536115166,"[0, 1]"
0.7826637882796759,"[1, 0]"
-0.9563194886966431,"[1, 0]"
0.19915016971014582,"[0, 1]"
1.1732244801572405,"[0, 1]"
-0.8354649253440292,"[0, 1]"
-1.1653988439077019,"[0, 1]"
1.7324488490938754,"[1, 0]"
0.878466393554112,"[1, 0]"
1.5324259710128538,"[1, 0]"
1.3985084807678543,"[0, 1]"
-1.1560999860111938,"[1, 0]"
1.1918893642600878,"[1, 0]"
-0.9687054371427414,"[1, 0]"
0.716621860773722,"[1, 0]"
-0.12527287915596325,"[1, 0]"
-0.8006383706643321,"[1, 0]"
0.6762368242210907,"[1, 0]"
-0.9539013433597013,"[1, 0]"
0.29234479695936477,"[0, 1]"
-0.934772429967682,"[1, 0]"
-1.1915160130077487,"[1, 0]"
1.1747590525117428,"[1, 0]"
0.34592009041383115,"[0, 1]"
1.7050102785415566,"[0, 1]"
-0.9664472233161742,"[1, 0]"
-0.05052859891225903,"[1, 0]"
0.42752154032480405,"[1, 0]"
1.2938047088807363,"[0, 1]"
-0.8781471707236883,"[1, 0]"
-0.68429370800063,"[1, 0]"
-0.8318701419246024,"[1, 0]"
1.67532593773427,"[0, 1]"
-1.0970457060711816,"[1, 0]"
-0.6814123159978522,"[1, 0]"
0.40111932962396774,"[1, 0]"
1.7325507135767595,"[1, 0]"
-1.1412199544939476,"[0, 1]"
1.3085802494052643,"[0, 1]"
-1.3927737206044515,"[1, 0]"
1.6440581609419502,"[0, 1]"
-0.6258904508316819,"[1, 0]"
-1.2218460864271328,"[1, 0]"
0.46962770484061434,"[0, 1]"
-0.3878791444742315,"[1, 0]"
-1.2960230583913477,"[1, 0]"
0.48873843843770615,"[0, 1]"
0.4282348440359353,"[1, 0]"
0.8516954864523151,"[1, 0]"
0.6203570810081525,"[1, 0]"
-1.0858941511654876,"[1, 0]"
0.7049414513530333,"[0, 1]"
1.1357383067177564,"[1, 0]"
-0.476107645733574,"[0, 1]"
0.8009473928862239,"[1, 0]"
1.1908943789551718,"[0, 1]"
-0.9463849333373939,"[1, 0]"
-0.8274459241097729,"[1, 0]"
1.4505338531778917,"[0, 1]"
0.7936272522060868,"[1, 0]"
-0.9034029690019333,"[1, 0]"
0.4896523158973714,"[1, 0]"
-1.2237205408101204,"[1, 0]"
-0.8676710391531046,"[1, 0]"
0.10965980738396357,"[0, 1]"
-0.6635726882935332,"[1, 0]"
0.3868773437750991,"[1, 0]"
1.2629258017122291,"[0, 1]"
0.7728425847984667,"[1, 0]"
-0.416075522464741,"[1, 0]"
-0.4588804555437727,"[1, 0]"
1.4223700800305126,"[1, 0]"
0.7063284187637362,"[1, 0]"
0.021341109701084632,"[1, 0]"
-0.7725164038742478,"[1, 0]"
-1.2464276517009871,"[1, 0]"
-0.8666505542203062,"[0, 1]"
1.5605661877006927,"[0, 1]"
-0.9470136267123146,"[1, 0]"
0.006369410798033931,"[1, 0]"
0.8146851479671624,"[1, 0]"
-1.6018752185792273,"[1, 0]"
0.6123374767723121,"[0, 1]"
1.3489234440158053,"[0, 1]"
0.7319797372993445,"[1, 0]"
0.8198734848816822,"[1, 0]"
-1.5046960085627776,"[1, 0]"
0.6286752036747079,"[1, 0]"
-1.37347887949853,"[0, 1]"
-0.60532069455206,"[0, 1]"
0.9793706058524503,"[1, 0]"
0.9944600304384651,"[1, 0]"
-1.3070356851538154,"[1, 0]"
-0.7759431108887368,"[1, 0]"
-0.9615069697651991,"[1, 0]"
-0.4357103321466994,"[0, 1]"
-1.3428813615979172,"[1, 0]"
1.5343397821377542,"[1, 0]"
0.828922062144858,"[1, 0]"
-1.099598403325613,"[1, 0]"
0.24581811160938635,"[1, 0]"
0.7929403781346622,"[1, 0]"
0.6836234099163752,"[1, 0]"
-0.32842373383146717,"[1, 0]"
0.3192673480571625,"[1, 0]"
0.7274642800939922,"[1, 0]"
-0.5315817121981762,"[1, 0]"
0.2710985732069667,"[1, 0]"
1.1140789890505978,"[1, 0]"
-1.1471670980453863,"[1, 0]"
-0.5716064733469436,"[0, 1]"
1.1799986895149155,"[1, 0]"
0.8537885997398261,"[1, 0]"
-0.8953826456538702,"[1, 0]"
-0.8913464521180564,"[1, 0]"
1.0850921736225243,"[1, 0]"
0.6879909481335611,"[1, 0]"
-1.0024558294937294,"[1, 0]"
1.1285566562548814,"[0, 1]"
0.31018455760801117,"[0, 1]"
1.5959088467482345,"[1, 0]"
0.18014565895117224,"[1, 0]"
-1.350136267847505,"[1, 0]"
1.2544812365015783,"[1, 0]"
0.9367453131963374,"[1, 0]"
0.9212366171173185,"[0, 1]"
-0.9611385759367886,"[1, 0]"
1.142585543826138,"[1, 0]"
1.3129891905496922,"[1, 0]"
1.2304971822025312,"[1, 0]"
0.8630649619404146,"[1, 0]"
0.5031334210395114,"[1, 0]"
0.40156234278637215,"[1, 0]"
0.7800374453742517,"[1, 0]"
0.870365241689284,"[0, 1]"
-1.2442887634656392,"[1, 0]"
-0.44292578334528837,"[1, 0]"
-1.1475907453145517,"[1, 0]"
-1.1295485669004937,"[1, 0]"
-0.37275631262556264,"[1, 0]"
0.4642130063227679,"[0, 1]"
-1.0912441548666576,"[1, 0]"
-0.9759801168766367,"[1, 0]"
1.0294123911571118,"[1, 0]"
1.3319665863441428,"[1, 0]"
1.4836982639711613,"[1, 0]"
1.8946343577844578,"[1, 0]"
1.2305416969692757,"[1, 0]"
-0.4919195150240491,"[1, 0]"
0.2593548619350703,"[1, 0]"
-1.1303958852556268,"[0, 1]"
-0.6057367888868082,"[1, 0]"
-0.9639414397584127,"[1, 0]"
0.4440019585952436,"[0, 1]"
1.642409386008171,"[1, 0]"
-0.7313916223887601,"[1, 0]"
1.30080292539866,"[1, 0]"
-1.1979691996013162,"[0, 1]"
-1.389903123074754,"[1, 0]"
-0.7496463328450548,"[1, 0]"
0.22638079270806177,"[0, 1]"
-1.1751489015811414,"[1, 0]"
-0.9068908372531762,"[0, 1]"
-0.9126893865906464,"[1, 0]"
-0.6539456257947682,"[1, 0]"
-0.6832712227750748,"[1, 0]"
-0.7473599054646966,"[1, 0]"
2.139560597752051,"[1, 0]"
-0.5873150351771789,"[1, 0]"
0.48257951986856334,"[1, 0]"
2.1820262411204854,"[1, 0]"
1.3341998356392377,"[1, 0]"
0.8656338256456636,"[1, 0]"
-1.0503744698377397,"[1, 0]"
-1.2326427328906573,"[1, 0]"
-0.8801894821881106,"[1, 0]"
1.571332911548699,"[1, 0]"
1.602903171585562,"[1, 0]"
-0.8569453850310248,"[1, 0]"
1.2634291326972655,"[0, 1]"
-1.3766542683162333,"[1, 0]"
1.0067808657837893,"[1, 0]"
-0.9741407447813327,"[1, 0]"
-1.2894780249765678,"[1, 0]"
-0.9137329090236187,"[1, 0]"
-0.6853979183328174,"[0, 1]"
0.9196688969390195,"[0, 1]"
-0.9417140877302725,"[1, 0]"
1.2714682053862068,"[1, 0]"
-1.0713199051967368,"[1, 0]"
-0.7133518134139417,"[1, 0]"
1.4935221787989326,"[0, 1]"
1.2280609436218841,"[0, 1]"
-0.8715028411867233,"[0, 1]"
-0.8836931141755495,"[1, 0]"
-1.1448823195011737,"[0, 1]"
-1.641833637523931,"[0, 1]"
-1.0154652028105107,"[0, 1]"
0.8227208614525771,"[0, 1]"
0.6660210451477936,"[1, 0]"
-0.06969843807628412,"[1, 0]"
1.1607190908685585,"[1, 0]"
1.1232862288410879,"[0, 1]"
-0.9229916827946985,"[1, 0]"
1.969054186315377,"[0, 1]"
1.1496315655005496,"[1, 0]"
-0.7536109368392785,"[1, 0]"
-1.1561090942345842,"[1, 0]"
-0.28584440048980353,"[0, 1]"
0.34979913786897227,"[1, 0]"
1.2643271076991536,"[1, 0]"
1.0917708978012164,"[1, 0]"
-0.6833894073340124,"[1, 0]"
1.023136747955196,"[1, 0]"
-1.0839250856887446,"[1, 0]"
-0.6515320218121331,"[1, 0]"
0.4787790006492384,"[1, 0]"
-1.2289400162485624,"[0, 1]"
0.9383462522553112,"[1, 0]"
0.6927826770586165,"[1, 0]"
-0.7902456473786937,"[0, 1]"
0.3575210339745133,"[1, 0]"
-0.8789388275918983,"[1, 0]"
-0.7005205097591377,"[1, 0]"
0.9627627694173908,"[1, 0]"
-0.6879878159088404,"[0, 1]"
-1.0201108185495957,"[0, 1]"
-0.6478894263067024,"[1, 0]"
-1.3031357104912824,"[1, 0]"
-0.9666090147448977,"[1, 0]"
-0.9484061273664919,"[1, 0]"
-1.2336046681254962,"[1, 0]"
-1.0371509323764005,"[1, 0]"
1.3856174630437428,"[1, 0]"
1.6516390875051146,"[0, 1]"
0.3220780102638321,"[1, 0]"
-1.1201273172625392,"[1, 0]"
1.0251654184830834,"[1, 0]"
2.007779854798004,"[1, 0]"
0.9086985763320178,"[0, 1]"
-0.8970429266336469,"[1, 0]"
0.7423431917078452,"[0, 1]"
-1.2013668044011494,"[1, 0]"
-0.996559185014557,"[1, 0]"
-0.713778684126099,"[1, 0]"
0.6404864712038683,"[0, 1]"
-0.7011682797181855,"[1, 0]"
-1.194139489522093,"[1, 0]"
0.990489711030615,"[1, 0]"
0.49333585505783084,"[1, 0]"
0.5317211693570516,"[0, 1]"
-0.6982550274454125,"[1, 0]"
1.0268457918031884,"[1, 0]"
-1.190758716874807,"[0, 1]"
1.127962959855544,"[1, 0]"
-0.7156396348755342,"[1, 0]"
1.961830542793913,"[1, 0]"
0.2922324017998742,"[1, 0]"
-0.5812808150281954,"[1, 0]"
-0.8791094431441875,"[1, 0]"
0.3208836211743183,"[0, 1]"
-1.477663762130325,"[1, 0]"
0.16319655416920695,"[0, 1]"
0.22541161559942358,"[1, 0]"
-1.1002562077222804,"[0, 1]"
0.8271658752972518,"[1, 0]"
-1.0458851183948092,"[1, 0]"
-1.2221138374171499,"[1, 0]"
1.1264960626314326,"[0, 1]"
1.5476588735070549,"[1, 0]"
0.4420484992076476,"[0, 1]"
-0.4298569622735389,"[0, 1]"
0.8452348973984307,"[1, 0]"
0.2309292555100418,"[1, 0]"
1.4748099077761287,"[0, 1]"
